UI,groupID,relationshipCode,memberID,primaryID,prefixName,firstName,middleInitial,lastName,suffixName,gender,dob,address1,address2,address3,city,state,zip,countryCode,homePhone,cellPhone,workPhone,language,email,effectiveDate,termDate,healthPlanID,healthPlanName,reportingCategory1,reportingCategory2,providerNPI,providerName,providerAddress1,providerAddress2,providerAddress3,providerCity,providerState,providerZip,providerCountryCode,providerPhone,providerFax,responsiblePartyFirstName,responsiblePartyLastName,responsiblePartyPhone
UI,OZGAF660936WDTIP,0,077-45-1217,077-45-1217,Mrs.,Melissa,R,Merritt,DDS,F,1950-06-16,08071 Russell Freeway,,,New Alexanderton,MO,63384.0,,001-660-744-5754x69863,107-756-7629x355,0348013035,E,alison33@hotmail.com,2013-10-26,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,240-07-1887,077-45-1217,,Angelica,F,Merritt,,F,1950-01-05,08071 Russell Freeway,,,New Alexanderton,MO,63384.0,,001-660-744-5754x69863,(696)950-5662,0348013035,,james14@payne.com,2013-10-26,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,759-40-9141,759-40-9141,Mr.,Timothy,S,Adams,,M,1972-08-05,06398 Paul Harbor Apt. 876,,,North Rhondaside,RI,2916.0,,+1-086-385-4596x817,+1-619-676-6485x9877,(766)643-7848x901,E,mauricelang@yahoo.com,2007-08-24,2027-09-16,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,446194578,759-40-9141,Mr.,Joshua,G,Wallace,Jr.,M,1947-03-27,06398 Paul Harbor Apt. 876,,,North Rhondaside,RI,2916.0,,+1-086-385-4596x817,(063)647-1653,(766)643-7848x901,S,tanya18@cook.org,2007-08-24,2027-09-16,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,030313746,759-40-9141,,Angie,,Adams,,F,2018-07-06,06398 Paul Harbor Apt. 876,,,North Rhondaside,RI,2916.0,,+1-086-385-4596x817,(366)662-4560x9233,(766)643-7848x901,S,marc10@hotmail.com,2007-08-24,2027-09-16,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,269939890,759-40-9141,,James,,Adams,,M,2020-08-09,06398 Paul Harbor Apt. 876,,,North Rhondaside,RI,2916.0,,+1-086-385-4596x817,777.440.4943x4291,(766)643-7848x901,E,zjoseph@gmail.com,2007-08-24,2027-09-16,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,656155096,759-40-9141,,Larry,D,Adams,,M,2020-10-14,06398 Paul Harbor Apt. 876,,,North Rhondaside,RI,2916.0,,+1-086-385-4596x817,+1-147-843-4379x284,(766)643-7848x901,S,llewis@martinez.net,2007-08-24,2027-09-16,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,505-76-9712,759-40-9141,,Alexandria,,Adams,,F,2018-05-21,06398 Paul Harbor Apt. 876,,,North Rhondaside,RI,2916.0,,+1-086-385-4596x817,946.831.5185x8100,(766)643-7848x901,,eyoung@hotmail.com,2007-08-24,2027-09-16,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,113-02-1027,113-02-1027,Mrs.,Barbara,I,Lamb,,F,1935-09-25,0210 Morgan Stravenue,,,Stevenside,WA,98282.0,,+1-277-036-1824x5369,907-228-6968,930-248-7761,S,mario85@martin-martin.info,2005-04-30,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,206183633,113-02-1027,Dr.,Nancy,,Perez,,F,1977-02-21,0210 Morgan Stravenue,,,Stevenside,WA,98282.0,,+1-277-036-1824x5369,160-822-2424x9195,930-248-7761,,jenniferodom@james.com,2005-04-30,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,121-62-9090,121-62-9090,,Derek,Y,Riley,DDS,M,1938-09-18,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,520-997-5034x5496,001-156-290-5107,E,john41@hotmail.com,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,577575037,121-62-9090,Mrs.,Anna,,Nicholson,,F,1985-06-10,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,625.930.0493x4412,001-156-290-5107,E,christopherbush@pearson.org,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,351-52-2091,121-62-9090,,Melissa,C,Riley,,F,2017-01-18,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,7567181912,001-156-290-5107,S,larsonvanessa@barnes.com,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,234-13-2316,121-62-9090,,Ruben,K,Riley,,M,2019-07-02,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,(988)071-8859,001-156-290-5107,,thomaschristopher@hernandez.com,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,681909393,121-62-9090,,Christina,,Riley,,F,2010-12-21,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,+1-773-228-0090,001-156-290-5107,E,davisjoshua@hotmail.com,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,188766563,121-62-9090,,Brandy,X,Riley,,F,2020-11-11,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,001-002-803-1402,001-156-290-5107,E,torresbrian@yahoo.com,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,098871451,121-62-9090,,Carl,Y,Riley,,M,2005-12-08,156 Sarah Meadow,,,Reyesville,KY,41685.0,USA,514-213-9434x757,(680)793-2798,001-156-290-5107,,ntaylor@yahoo.com,2011-08-26,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,448-16-4843,448-16-4843,Mx.,Raven,N,Bailey,,U,1969-06-07,40591 Garcia Drive,,,Williamshaven,AK,99906.0,USA,(000)967-9774x915,032-321-9948x5695,210-970-0827,S,edwardcross@hotmail.com,2023-01-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,658-52-0290,448-16-4843,,Jonathan,D,Bailey,,M,1995-07-25,40591 Garcia Drive,,,Williamshaven,AK,99906.0,USA,(000)967-9774x915,001-214-180-4072,210-970-0827,E,qbrock@cooke.info,2023-01-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,893601347,893601347,Mrs.,Whitney,,Hess,,F,1979-10-23,0419 Emily Harbor,,,Scottville,PA,18233.0,USA,015.665.7506x470,915.211.8779,001-776-686-5234x5441,E,megan56@gonzalez.com,2001-10-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,047419739,893601347,Mr.,Jose,V,Hess,MD,M,1952-12-25,0419 Emily Harbor,,,Scottville,PA,18233.0,USA,015.665.7506x470,045-538-8109,001-776-686-5234x5441,S,fwhite@gmail.com,2001-10-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,704373351,704373351,Mrs.,Lisa,W,Anderson,,F,1941-06-15,4843 Brandi Radial Apt. 453,,,Vickiemouth,AZ,85404.0,,(456)752-0337x692,(582)277-8806x105,(949)192-2827,S,halljames@gay-anderson.com,2013-09-28,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,119-73-1119,704373351,,Lynn,M,Anderson,,F,1957-10-31,4843 Brandi Radial Apt. 453,,,Vickiemouth,AZ,85404.0,,(456)752-0337x692,736.231.9941,(949)192-2827,E,stephaniehowell@evans.com,2013-09-28,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,251332381,251332381,Dr.,Paula,G,Haynes,,F,1947-04-16,773 Jake Overpass,,,Lake Jon,IL,61567.0,,870-202-9459x369,251-480-9471x5626,071-050-8432x43274,E,adkinstammy@rowe.com,2020-09-25,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,726646735,251332381,Mr.,Juan,U,Bailey,,M,1936-08-24,773 Jake Overpass,,,Lake Jon,IL,61567.0,,870-202-9459x369,(365)842-3250,071-050-8432x43274,S,natashadiaz@ellison.com,2020-09-25,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,450-26-9061,251332381,,Melissa,D,Haynes,,F,2008-04-11,773 Jake Overpass,,,Lake Jon,IL,61567.0,,870-202-9459x369,(720)043-5625x02480,071-050-8432x43274,S,benjamingriffin@yahoo.com,2020-09-25,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,285-87-0446,285-87-0446,Mx.,Michael,S,Kennedy,DVM,U,1917-06-27,36554 Howell Shores,,,New Eric,FL,32443.0,,+1-954-407-8915x94172,(190)600-9782x6317,(395)929-7155x029,S,john31@gmail.com,2021-06-25,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,311557508,285-87-0446,,Robert,,Kennedy,,M,1996-10-06,36554 Howell Shores,,,New Eric,FL,32443.0,,+1-954-407-8915x94172,885.676.5987,(395)929-7155x029,,maldonadomegan@gmail.com,2021-06-25,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,202-79-4701,202-79-4701,Dr.,Michael,X,Williams,,M,1933-10-14,71773 Alexandra Locks,,,Strongmouth,ID,83683.0,,+1-744-922-9366x774,100-199-8057x964,361-051-9415x04202,,benjamin26@munoz-nguyen.com,2007-08-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,434239276,202-79-4701,Mr.,Eric,D,Rogers,,M,1970-04-25,71773 Alexandra Locks,,,Strongmouth,ID,83683.0,,+1-744-922-9366x774,9348752146,361-051-9415x04202,,daniellecook@hotmail.com,2007-08-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,467329038,202-79-4701,,Todd,M,Daniels,,M,2016-12-07,71773 Alexandra Locks,,,Strongmouth,ID,83683.0,,+1-744-922-9366x774,766-374-5681,361-051-9415x04202,E,kennedyamy@yahoo.com,2007-08-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,209-81-9571,209-81-9571,Dr.,Steve,K,Williams,,M,1909-03-17,3578 Brian Square,,,South Jessica,KS,67749.0,,719.944.5516x99235,214.565.9755x825,(053)037-6634x8241,S,qcrosby@baker.com,2016-06-01,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,606922876,209-81-9571,Mx.,James,Z,Williams,,U,2000-02-02,3578 Brian Square,,,South Jessica,KS,67749.0,,719.944.5516x99235,653-746-1119,(053)037-6634x8241,S,johnathannelson@clark.org,2016-06-01,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,473-91-1006,473-91-1006,Mrs.,Sharon,W,Herring,MD,F,1952-05-21,3838 Spears Stravenue,,,North Amanda,MD,21324.0,,001-863-253-5710x8084,(016)161-5984,457-297-1992,E,glenndaniel@cooper.com,2006-12-05,2024-07-19,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,359-45-7819,473-91-1006,Dr.,Mark,P,Herring,,M,1986-07-17,3838 Spears Stravenue,,,North Amanda,MD,21324.0,,001-863-253-5710x8084,+1-582-740-5541x3205,457-297-1992,S,jlewis@gmail.com,2006-12-05,2024-07-19,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,307190355,307190355,Mr.,Albert,R,Brown,,M,1965-01-11,06869 Solomon Lane Apt. 791,,,South Sherriside,HI,96790.0,,5749117663,(167)118-0004,199-514-1017x758,S,seanyork@pratt.info,2008-11-11,2026-01-10,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,263-56-7466,307190355,Mrs.,Jamie,I,Brown,,F,1955-09-12,06869 Solomon Lane Apt. 791,,,South Sherriside,HI,96790.0,,5749117663,258-693-5457,199-514-1017x758,,kent39@hunt-whitney.com,2008-11-11,2026-01-10,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,078-33-4756,078-33-4756,Dr.,Mary,,Anderson,,F,1974-02-02,6072 Mcclure Viaduct,,,Brittneyside,CO,81479.0,USA,806.451.9808x8059,+1-824-661-1829x6874,001-913-182-4153x560,E,halldenise@rich-hernandez.org,2004-10-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,815-10-6395,078-33-4756,Dr.,Phillip,,Anderson,,M,1946-04-14,6072 Mcclure Viaduct,,,Brittneyside,CO,81479.0,USA,806.451.9808x8059,(248)027-6336,001-913-182-4153x560,S,perezamber@gmail.com,2004-10-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,203424723,078-33-4756,,Hannah,K,Hoover,,F,2021-04-05,6072 Mcclure Viaduct,,,Brittneyside,CO,81479.0,USA,806.451.9808x8059,808.707.1657x18096,001-913-182-4153x560,,tammyperez@yahoo.com,2004-10-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,516-62-0184,078-33-4756,,Yolanda,X,Anderson,,F,2009-09-23,6072 Mcclure Viaduct,,,Brittneyside,CO,81479.0,USA,806.451.9808x8059,4568343122,001-913-182-4153x560,S,vjenkins@lloyd.com,2004-10-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,329086763,329086763,Dr.,Jessica,,Lloyd,,F,1946-03-26,535 Zachary Prairie Apt. 272,,,Port Robertshire,UT,84560.0,,475-038-3399,529-243-6994x819,(893)406-3880x7129,E,davidgentry@guerrero.com,2001-05-14,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,224-71-8245,329086763,Dr.,Michael,,Cook,,U,1942-02-17,535 Zachary Prairie Apt. 272,,,Port Robertshire,UT,84560.0,,475-038-3399,001-415-313-8661x88985,(893)406-3880x7129,S,ldurham@gmail.com,2001-05-14,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,080-22-6280,080-22-6280,,William,V,Swanson,,M,1997-05-25,01323 Jennifer Isle Apt. 866,,,Eddieshire,MD,21518.0,,001-765-632-5178x59499,001-365-427-8253x776,001-758-623-9981x48660,S,cobbgerald@stone.com,2004-12-28,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,393742567,080-22-6280,Mr.,Todd,J,Sanders,,M,1940-11-16,01323 Jennifer Isle Apt. 866,,,Eddieshire,MD,21518.0,,001-765-632-5178x59499,308.652.1182x8112,001-758-623-9981x48660,E,cynthiahampton@gmail.com,2004-12-28,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,440-57-0968,440-57-0968,Mr.,Travis,S,Bowen,,M,1943-04-21,716 Johnson Corner Apt. 170,,,Harrisville,OH,44253.0,,+1-243-954-0967x607,+1-102-090-9526x32727,(586)217-5498x76990,S,englishjoseph@hotmail.com,2010-05-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,015-92-3175,440-57-0968,Mrs.,Cynthia,M,Bowen,,F,1991-07-25,716 Johnson Corner Apt. 170,,,Harrisville,OH,44253.0,,+1-243-954-0967x607,001-372-215-5764x09800,(586)217-5498x76990,,adamsjacob@yahoo.com,2010-05-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,181184277,440-57-0968,,Sheila,B,Bowen,,F,2010-04-23,716 Johnson Corner Apt. 170,,,Harrisville,OH,44253.0,,+1-243-954-0967x607,571-045-6291,(586)217-5498x76990,E,jasonwoods@yahoo.com,2010-05-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,463-56-0200,440-57-0968,,Troy,R,Johnson,,U,2008-11-01,716 Johnson Corner Apt. 170,,,Harrisville,OH,44253.0,,+1-243-954-0967x607,052-414-1009,(586)217-5498x76990,,toconnell@oliver-macdonald.com,2010-05-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,890-65-6406,440-57-0968,,Theresa,,Fisher,,F,2010-12-04,716 Johnson Corner Apt. 170,,,Harrisville,OH,44253.0,,+1-243-954-0967x607,524-933-8286,(586)217-5498x76990,E,peggy67@burns.org,2010-05-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,675964924,440-57-0968,,Emily,S,Bowen,,F,2020-06-15,716 Johnson Corner Apt. 170,,,Harrisville,OH,44253.0,,+1-243-954-0967x607,+1-732-624-9125x10590,(586)217-5498x76990,E,jeffersondaniel@castillo-brown.com,2010-05-07,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,612233236,612233236,Dr.,Kimberly,I,Brown,,F,1933-10-13,50360 Mary Hollow,,,East Timothyberg,ME,4791.0,,488.700.3368,015-920-6091,001-658-653-0823,E,amartinez@gmail.com,2014-06-01,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,314-81-4495,612233236,Dr.,Tyler,C,Brown,,M,1977-03-21,50360 Mary Hollow,,,East Timothyberg,ME,4791.0,,488.700.3368,5648302903,001-658-653-0823,S,lindseycampbell@gmail.com,2014-06-01,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,030-77-4452,030-77-4452,Mrs.,Elizabeth,,Gonzalez,,F,1985-03-27,8194 Bishop Canyon,,,South Brandon,VA,23532.0,,+1-478-805-2086x89748,+1-093-735-7785x10754,8929526568,,eric92@yahoo.com,2006-10-19,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,854364004,030-77-4452,Dr.,Jennifer,,Garcia,,F,1923-07-12,8194 Bishop Canyon,,,South Brandon,VA,23532.0,,+1-478-805-2086x89748,001-068-141-1738,8929526568,E,boyerkimberly@carter.biz,2006-10-19,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,700058958,030-77-4452,,Charles,,Gonzalez,,M,2011-10-07,8194 Bishop Canyon,,,South Brandon,VA,23532.0,,+1-478-805-2086x89748,+1-962-034-3661x4092,8929526568,S,benjamin41@yahoo.com,2006-10-19,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,121-96-2914,030-77-4452,,Pamela,L,Thompson,,F,2012-07-20,8194 Bishop Canyon,,,South Brandon,VA,23532.0,,+1-478-805-2086x89748,001-071-424-0974,8929526568,E,claudiacoleman@taylor.org,2006-10-19,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,525389995,030-77-4452,,Jerry,N,Allison,,M,2015-09-21,8194 Bishop Canyon,,,South Brandon,VA,23532.0,,+1-478-805-2086x89748,001-141-775-5960,8929526568,S,michaelcasey@bell.org,2006-10-19,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,642391615,642391615,Mrs.,Victoria,W,Molina,,F,1975-06-07,7568 Rogers Drive,,,South Kathleenland,NM,87969.0,,0055431460,186.620.1181,(950)146-8820,E,hponce@gmail.com,2010-05-10,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,575432369,642391615,,David,V,Molina,,M,1983-03-25,7568 Rogers Drive,,,South Kathleenland,NM,87969.0,,0055431460,7822749876,(950)146-8820,,karen88@wade.com,2010-05-10,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,380-13-0474,642391615,,Robert,A,Beck,,M,2014-10-09,7568 Rogers Drive,,,South Kathleenland,NM,87969.0,,0055431460,(994)912-1791,(950)146-8820,E,ashleywilliams@gmail.com,2010-05-10,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,420504486,642391615,,Christina,,Molina,,F,2007-09-14,7568 Rogers Drive,,,South Kathleenland,NM,87969.0,,0055431460,475-396-6569x258,(950)146-8820,S,phillipssierra@peters.net,2010-05-10,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,746307023,746307023,Mr.,Benjamin,H,Price,,M,1983-12-21,496 Williams Expressway,,,Sextonfurt,SC,29155.0,,4387609342,417-708-3139x548,+1-103-530-1714x9055,,michaeljohnson@mcpherson.com,2002-05-01,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,262312934,746307023,Mrs.,Sara,O,Price,,F,1980-04-03,496 Williams Expressway,,,Sextonfurt,SC,29155.0,,4387609342,455.726.6670x22279,+1-103-530-1714x9055,S,gailwalker@olson.com,2002-05-01,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,686-62-5800,686-62-5800,,Christopher,,Rice,,M,2000-10-25,11711 Alejandro Forest Apt. 433,,,Scottport,WA,99311.0,,773.427.8882x5993,776-112-8565,+1-078-823-8346x3578,E,joseph53@yahoo.com,2000-04-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,527-91-7357,686-62-5800,,Eric,T,Rice,,U,1988-12-18,11711 Alejandro Forest Apt. 433,,,Scottport,WA,99311.0,,773.427.8882x5993,032-876-8803x8594,+1-078-823-8346x3578,,dbarnes@elliott-wall.com,2000-04-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,598-06-5634,686-62-5800,,Timothy,N,Rice,,U,2007-10-06,11711 Alejandro Forest Apt. 433,,,Scottport,WA,99311.0,,773.427.8882x5993,554.279.9232x476,+1-078-823-8346x3578,E,kathrynmclaughlin@mason.com,2000-04-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,710666898,686-62-5800,,Melissa,B,Rice,,F,2012-05-01,11711 Alejandro Forest Apt. 433,,,Scottport,WA,99311.0,,773.427.8882x5993,698-641-0328x136,+1-078-823-8346x3578,E,stewartmatthew@thornton.com,2000-04-19,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,629-99-5458,629-99-5458,Dr.,Felicia,T,Navarro,DDS,F,1989-09-19,496 Hughes Streets Suite 354,,,Smithside,ME,4120.0,,(928)552-6187x8110,+1-785-383-6239x51130,159-617-2163x304,,ywilliams@romero.com,2002-03-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,515854806,629-99-5458,Mrs.,Diane,F,Navarro,,F,1998-05-20,496 Hughes Streets Suite 354,,,Smithside,ME,4120.0,,(928)552-6187x8110,+1-568-284-0039x2851,159-617-2163x304,E,mmcfarland@yahoo.com,2002-03-02,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,430-04-2308,430-04-2308,Mrs.,Heather,D,Smith,MD,F,1973-04-01,9452 Humphrey Mountain,,,East Thomas,ME,4166.0,,001-466-051-0601,001-964-898-6082x867,4363364567,S,vsmith@hotmail.com,2006-09-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,885154503,430-04-2308,,James,E,Smith,,M,1971-02-16,9452 Humphrey Mountain,,,East Thomas,ME,4166.0,,001-466-051-0601,7081668704,4363364567,E,mcmahonashley@yahoo.com,2006-09-08,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,437212799,437212799,Ind.,Lindsey,S,Gibson,,U,1920-06-13,43299 Hale Alley Apt. 793,,,East Stevenhaven,SD,57204.0,,001-209-310-3652x09197,621.837.0119x16812,001-952-062-1751x0351,S,edward41@mccullough-wade.com,2007-12-13,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,861-74-7185,437212799,Mr.,Andre,,Gibson,,M,1986-07-16,43299 Hale Alley Apt. 793,,,East Stevenhaven,SD,57204.0,,001-209-310-3652x09197,001-664-488-5114x359,001-952-062-1751x0351,S,ericsalinas@gmail.com,2007-12-13,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,209459195,437212799,,Alexis,X,Gibson,,F,2014-06-18,43299 Hale Alley Apt. 793,,,East Stevenhaven,SD,57204.0,,001-209-310-3652x09197,+1-837-900-8792x1989,001-952-062-1751x0351,E,floresaaron@yahoo.com,2007-12-13,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,310888443,310888443,Miss,Nicole,Z,Edwards,,F,1926-06-25,406 Vargas Summit,,,New Michelle,MT,59435.0,,274.372.9287x525,(699)890-0858x093,977.943.6890x7054,S,meganhubbard@mercado.info,2000-06-17,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,353549540,310888443,,Samuel,R,Edwards,,M,1974-08-26,406 Vargas Summit,,,New Michelle,MT,59435.0,,274.372.9287x525,+1-661-658-7859x64425,977.943.6890x7054,S,jbradshaw@nielsen.com,2000-06-17,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,808-98-6436,808-98-6436,Dr.,Paul,V,Thomas,,M,1950-09-22,43887 Kara Circle Suite 621,,,Martinezmouth,CA,95363.0,,(293)176-5125x63263,1620520965,001-170-307-1036x2746,,victoria59@bennett.info,2010-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,831-83-6873,808-98-6436,Mr.,Marc,,Thomas,,M,1961-05-07,43887 Kara Circle Suite 621,,,Martinezmouth,CA,95363.0,,(293)176-5125x63263,432.436.3672x43799,001-170-307-1036x2746,,jonesshannon@odom.biz,2010-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,571-69-7542,808-98-6436,,James,F,Thomas,,M,2017-11-22,43887 Kara Circle Suite 621,,,Martinezmouth,CA,95363.0,,(293)176-5125x63263,190-622-2149x36693,001-170-307-1036x2746,E,dalegreen@martinez.org,2010-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
